Time (s),Position X (m),Position Y (m),Distance (m),Speed X (m/s),Speed Y (m/s),Speed (m/s)
0.0,0.0,0.0,0.0,2.4766461625890743,3.5380659465558204,4.318759874876713
0.3,0.7429938487767223,1.061419783966746,1.2956279624630138,2.211291216597388,3.714969243883612,4.335002827916744
0.6,1.3267747299584327,2.228981546330167,2.593971842163421,2.1228395679334926,3.5380659465558204,4.133928267050166
0.8999999999999999,1.910555611140143,3.1842593519002382,3.7134526203283125,1.857484621941806,3.5380659465558204,4.0239085235571626
1.2,2.228981546330167,4.245679135866984,4.795221585976674,1.4859876975534447,3.5026852870902623,3.8913593486913363
1.5,2.228981546330167,5.254027930635393,5.707290795971171,1.3857424957343631,3.2432271176761684,3.5990545696581413
1.7999999999999998,2.494336492321853,5.837808811817103,6.3483640617294395,1.288866880531049,3.2348031511367497,3.5508947209513413
2.1,2.7066204491152024,6.793086617387175,7.312442823495668,1.0614197839667463,3.1842593519002382,3.467005010839623
2.4,2.5474074815201906,7.642222444560572,8.055609770157092,1.0024520181908159,3.1056356641989975,3.363212204817763
2.6999999999999997,2.7066204491152024,8.385216293337294,8.811222760866837,0.9198971461045135,3.060427043770784,3.2928349542399973
3.0,2.75969143831354,9.181281131312353,9.58706524682571,0.6899228595783848,2.9189044059085516,3.0739787453596064
3.3,2.812762427511877,9.8181330016924,10.213097870506477,0.548400221716152,2.6712397896496443,2.7900004107566962
3.5999999999999996,2.971975395106889,10.2427009152791,10.665156341516052,0.3891872541211404,2.494336492321853,2.562700692305501
3.9,3.078117373503564,10.667268828865797,11.102496603573288,0.3361162649228029,2.246671876062946,2.3119861024783255
4.2,3.2373303410985756,10.985694764055822,11.452763735727762,0.3891872541211402,2.1405298976662714,2.2118882740338868
4.5,3.3965433086935874,11.675617623634206,12.159628009982413,0.3714969243883612,2.052078249002376,2.1257019884474704
4.8,3.6088272654869367,11.994043558824231,12.525203196878481,0.3891872541211403,1.8574846219418055,1.9516863960190176
5.1,3.8741822114786233,12.365540483212591,12.95823596210946,0.5130195622505939,1.7513426435451311,1.8542393742203924
5.3999999999999995,4.086466168271972,12.896250375195965,13.528210505612837,0.513019562250594,1.609820005682898,1.7196227380367428
5.7,4.245679135866984,13.214676310385988,13.879966185586076,0.5837808811817102,1.4152263786223283,1.566952147212869
6.0,4.5110340818586705,13.426960267179338,14.164486948142638,0.6014712109144894,1.3267747299584332,1.4827199130378266
6.3,4.617176060255345,13.7984571915677,14.550454825843811,0.5837808811817105,1.2206327515617583,1.3816094780069565
6.6,4.72331803865202,13.904599169964374,14.684945058515865,0.6191615406472685,1.1321811028978628,1.324182930590346
6.8999999999999995,4.935601995445369,14.063812137559385,14.904730084708245,0.672232529845606,1.0791101136995254,1.324182930590346
7.199999999999999,5.254027930635393,14.223025105154397,15.162428982117248,0.7076131893111641,0.8845164866389551,1.1834298352155488
7.5,5.51938287662708,14.329167083551072,15.35541001234183,0.7076131893111639,0.7960648379750594,1.1288021513930009
7.8,5.731666833420428,14.38223807274941,15.482272981399545,0.707613189311164,0.6899228595783853,1.0668275174597315
8.1,5.9970217794121154,14.435309061947747,15.631456040199645,0.7253035190439432,0.5484002217161521,0.9715621763561639
8.4,6.262376725403802,14.541451040344421,15.832598037265177,0.7783745082422804,0.4422582433194779,0.9590338152721996
8.7,6.580802660593825,14.541451040344421,15.961226833060566,0.7606841785095015,0.4068775838539196,0.9248739958458223
9.0,6.793086617387175,14.647593018741096,16.14614526857719,0.8845164866389551,0.2830452757244656,0.9552994190085957
9.299999999999999,7.270725520172211,14.647593018741096,16.352841674533398,0.9552778055700714,0.2653549459916865,1.0128696853938683
9.6,7.589151455362234,14.700664007939434,16.544024361888273,1.0614197839667459,0.21228395679334966,1.101321334057764
9.9,8.119861347345607,14.700664007939434,16.794096301213802,1.1498714326306416,0.10614197839667483,1.184351786809278
10.2,8.703642228527318,14.541451040344421,16.94718815617912,1.0968004434323044,0.03538065946555827,1.1391222541676078
10.5,8.809784206923993,14.435309061947747,16.911252037815476,1.2737037407600957,-0.01769032973277914,1.316362198436837
10.799999999999999,9.552778055700715,14.329167083551072,17.22151555147806,1.4506070380878864,-0.10614197839667483,1.5007866311336113
11.1,10.348842893675775,14.116883126757722,17.503854959765878,1.539058686751782,-0.053070989198337415,1.603305189164443
11.4,10.879552785659147,14.38223807274941,18.0336751883022,1.733652313812352,-0.12383230812945398,1.8061115375905672
11.7,11.781759602030881,14.16995411595606,18.428170255571956,2.034387919269597,-0.22997428652612822,2.105174033613106
12.0,12.896250375195965,13.957670159162712,19.00341627212653,2.1759105571318296,-0.2476646162589074,2.247216525978225
12.299999999999999,13.7984571915677,13.904599169964374,19.589162793363588,2.494336492321853,-0.33611626492280305,2.5700347505197323
12.6,15.072160932327794,13.692315213171025,20.362945048956522,2.653549459916866,-0.42456791358669876,2.740691286453809
12.9,16.080509727096203,13.426960267179338,20.949130175251867,2.8835237464429935,-0.42456791358669876,2.9668624880958188
13.2,17.354213467856297,13.267747299584325,21.84495006846095,3.2904013302969135,-0.4422582433194773,3.3622578007722197
13.5,18.68098819781473,13.108534331989315,22.821327577067812,3.4849949573574834,-0.4599485730522564,3.557509879601035
13.799999999999999,20.007762927773165,12.949321364394303,23.832656192131267,3.626517595219717,-0.42456791358669815,3.691295086813433
14.1,21.228395679334923,12.843179385997628,24.811127339549085,3.891872541211403,-0.5660905514489312,3.9389423088173308
14.399999999999999,22.555170409293353,12.683966418402616,25.876992025647567,4.051085508806414,-0.5484002217161522,4.092994219302566
14.7,23.935016128450123,12.524753450807603,27.01396761071362,4.13953715747031,-0.5484002217161522,4.180178082516668
15.0,25.314861847606895,12.312469494014255,28.15029547632591,4.210298476401426,-0.5130195622505944,4.250840506767643
15.299999999999999,26.429352620771976,12.365540483212591,29.179055354741628,4.298750125065322,-0.4953292325178146,4.336173515757898
15.6,27.96841130752376,12.20632751561758,30.51600338323067,4.369511443996439,-0.47763890278503557,4.401598588394146
15.899999999999999,29.189044059085518,11.994043558824231,31.55720795593629,4.475653422393114,-0.47763890278503557,4.507083435053121
16.2,30.781173735035637,11.834830591229219,32.97793006890431,4.440272762927555,-0.4068775838539197,4.468914288580835
16.5,32.001806486597395,11.887901580427556,34.138509375653165,4.334130784530879,-0.3891872541211404,4.361456442436099
16.8,33.010155281365805,11.781759602030881,35.04968203878502,4.422582433194774,-0.37149692438836135,4.448688496611811
17.099999999999998,34.496142978919245,11.728688612832544,36.43550489562108,4.422582433194776,-0.3538065946555822,4.446928588026515
17.4,35.82291770887768,11.622546634435869,37.66118722832113,4.422582433194777,-0.37149692438836074,4.4492882696088785
17.7,37.20276342803445,11.410262677642521,38.91323298127642,4.369511443996439,-0.3538065946555822,4.394252488611064
18.0,38.42339617959621,11.251049710047509,40.036776762773606,4.404892103461998,-0.42456791358669815,4.432658742292543
18.3,39.64402893115797,11.091836742452497,41.166465384044194,4.33413078453088,-0.4422582433194779,4.364784809404263
18.599999999999998,40.9708036611164,10.879552785659147,42.390699704695756,4.281059795332544,-0.4422582433194779,4.3126132495434755
18.9,42.03222344508315,10.667268828865797,43.36471413493567,4.2102984764014275,-0.4422582433194773,4.24225664631837
19.2,43.41206916423992,10.508055861270787,44.665724970096896,4.192608146668647,-0.5307098919833729,4.230562469921157
19.5,44.579630926603336,10.295771904477437,45.75310276539937,4.263369465599764,-0.5484002217161521,4.3029133328201805
19.8,45.800263678165095,10.136558936882425,46.908570433027904,4.13953715747031,-0.6014712109144895,4.185444357902263
20.099999999999998,46.914754451330175,9.924274980089075,47.95295005637324,4.033395179073635,-0.6191615406472686,4.082053431936872
20.4,47.923103246098584,9.765062012494063,48.907875243605496,3.9626338601425175,-0.6191615406472687,4.012261311315272
20.7,49.090665008462004,9.552778055700715,50.011488275740334,3.891872541211401,-0.654542200112827,3.949497006684554
21.0,50.09901380323041,9.287423109709028,50.95259965963493,3.7503499033491687,-0.7076131893111645,3.8249688921026697
21.3,50.89507864120547,8.968997174519004,51.67931830249911,3.520375616823041,-0.7076131893111638,3.6008524546719363
21.599999999999998,51.53193051158552,8.756713217725656,52.270640790298046,3.4319239681591447,-0.7429938487767221,3.5258351319453127
21.9,52.32799534956058,8.438287282535631,53.00399786399358,3.2550206708313545,-0.7960648379750601,3.3651273816228113
22.2,53.17713117673398,8.119861347345607,53.79348871831693,3.131188362701901,-0.8314454974406178,3.2553556066647156
22.5,53.97319601470904,7.801435412155584,54.53410201453984,3.0250463843052247,-0.9022068163717345,3.1702642237744563
22.8,54.87540283108077,7.429938487767222,55.37611237533194,2.883523746442994,-0.9375874758372923,3.045375143762448
23.099999999999998,55.56532569065916,7.1115125525771985,56.01855969136023,2.848143086977435,-0.9906584650356294,3.024011811831838
23.4,56.46753250703089,6.793086617387175,56.8746714559646,2.7420011085807614,-1.0437294542339672,2.9373923403858404
23.7,57.31666833420429,6.421589692998814,57.675274452042316,2.653549459916865,-1.0791101136995251,2.86672996591213
24.0,58.05966218298101,6.050092768610453,58.37403528376865,2.6358591301840875,-1.061419783966746,2.843919600571657
24.3,58.802656031757735,5.784737822618766,59.08650901911239,2.635859130184085,-1.0968004434323044,2.857493341473014
24.599999999999998,59.43950790213778,5.466311887428742,59.69033142225752,2.5120268220546316,-1.0791101136995251,2.738587555081211
24.9,59.864075815724476,5.200956941437056,60.08957918289569,2.335123524726842,-1.061419783966746,2.574460960157798
25.2,60.182501750914504,4.935601995445369,60.384548388277864,2.158220227399049,-1.061419783966746,2.4268308289092153
25.5,60.447856696906186,4.617176060255345,60.623936642394824,2.0166975895368187,-1.0791101136995251,2.314617852514171
25.8,60.925495599691224,4.192608146668647,61.069583076516146,1.9105556111401427,-1.0791101136995251,2.224427658285409
26.099999999999998,61.296992524079585,3.8741822114786233,61.419301366140644,1.6628909948812354,-1.061419783966746,2.0086621653041954
26.4,61.456205491674595,3.6088272654869367,61.56207296434272,1.4682973678206657,-1.0260391245011877,1.824803359636137
26.7,61.721560437666284,3.34347231949525,61.81205246561323,1.3267747299584325,-1.061419783966746,1.7392560736421796
